,Date,Open_ma,Close_ma,Performance,Buy_and_hold_performance,Superiority,Volatility,Sharpe_ratio,Max_drawdown,Sortino_ratio,Calmar_ratio,Number_of_trades,Open,High,Low,Close,Volume,EMA_open,EMA_close,Target,Trade_on,Port_change,Port,Performance Cumprod,Buy_and_hold_performance Cumprod,Performance portfolio,Performance buy and hold
2024-02-19 03:00:00,2024-02-19,,,,,,,,,,,,2882.8,2888.71,2877.29,2880.41,6868.0777,2882.8,2880.41,1.0,0.0,0.002268822567683716,101.17819774927075,,,,
2024-02-19 04:00:00,2024-02-19,,,,,,,,,,,,2886.79,2895.66,2880.84,2892.56,7760.6484,2886.79,2892.56,-1.0,1.0,0.0022181494995504427,101.40262611797371,,,,
2024-02-19 05:00:00,2024-02-19,,,,,,,,,,,,2896.21,2899.15,2882.89,2894.27,7506.0024,2896.21,2894.27,1.0,0.0,-0.000591171833946413,101.34267974152455,,,,
2024-02-19 06:00:00,2024-02-19,,,,,,,,,,,,2907.01,2931.0,2905.15,2924.72,23818.145,2907.01,2924.72,-1.0,1.0,0.00852078762520422,102.20619919297118,,,,
2024-02-19 07:00:00,2024-02-19,,,,,,,,,,,,2921.65,2930.0,2918.11,2927.92,7987.0806,2921.65,2927.92,1.0,1.0,-0.0009058781695340844,102.1136128283312,,,,
2024-02-19 08:00:00,2024-02-19,,,,,,,,,,,,2926.38,2928.36,2916.0,2918.08,8376.7989,2926.38,2918.08,1.0,0.0,0.003360747561408831,102.45679090363066,,,,
2024-02-19 09:00:00,2024-02-19,,,,,,,,,,,,2906.69,2920.72,2905.07,2914.05,7127.9653,2906.69,2914.05,-1.0,1.0,-0.0033810450707313527,102.110379875783,,,,
2024-02-19 10:00:00,2024-02-19,,,,,,,,,,,,2907.87,2918.26,2892.25,2900.89,11833.2145,2907.87,2900.89,1.0,0.0,0.004516051543384743,102.57151561441663,,,,
2024-02-19 11:00:00,2024-02-19,,,,,,,,,,,,2911.0,2916.6,2905.57,2914.99,5794.4445,2911.0,2914.99,-1.0,1.0,0.002860577271113317,102.86492936064687,,,,
2024-02-19 12:00:00,2024-02-19,,,,,,,,,,,,2913.2,2913.26,2905.57,2907.81,5535.9172,2913.2,2907.81,1.0,0.0,0.0024631302337228727,103.11829907814483,,,,
2024-02-19 13:00:00,2024-02-19,,,,,,,,,,,,2906.11,2912.63,2900.6,2905.18,8000.8149,2906.11,2905.18,-1.0,0.0,0.0009044607453719841,103.21156553179054,,,,
2024-02-19 14:00:00,2024-02-19,,,,,,,,,,,,2894.06,2900.96,2886.03,2896.87,8685.6865,2894.06,2896.87,-1.0,1.0,-0.004860407960952487,102.70991521701747,,,,
2024-02-19 15:00:00,2024-02-19,,,,,,,,,,,,2900.79,2919.79,2899.57,2913.92,8218.6707,2900.79,2913.92,1.0,1.0,0.0038856628015755566,103.1090113139292,,,,
2024-02-19 16:00:00,2024-02-19,,,,,,,,,,,,2908.93,2919.47,2907.12,2916.21,9005.1131,2908.93,2916.21,1.0,1.0,-0.0012141170656709988,102.98382490366849,,,,
2024-02-19 17:00:00,2024-02-19,,,,,,,,,,,,2897.42,2942.5,2887.29,2939.99,19851.4462,2897.42,2939.99,1.0,1.0,0.006154419606269694,103.61763057478429,,,,
2024-02-19 18:00:00,2024-02-19,,,,,,,,,,,,2942.56,2953.84,2937.53,2939.12,14724.6795,2942.56,2939.12,1.0,0.0,0.0002959193738753842,103.64829303914642,,,,
2024-02-19 19:00:00,2024-02-19,,,,,,,,,,,,2932.65,2933.0,2920.03,2926.37,10461.2189,2932.65,2926.37,-1.0,0.0,0.004338033152780424,104.09792277057934,,,,
2024-02-19 20:00:00,2024-02-19,,,,,,,,,,,,2934.04,2938.0,2927.0,2936.56,6604.3617,2934.04,2936.56,-1.0,1.0,0.0014821297375246655,104.25220939753217,,,,
2024-02-19 21:00:00,2024-02-19,,,,,,,,,,,,2934.17,2950.56,2932.61,2942.93,5669.9477,2934.17,2942.93,1.0,1.0,0.00016920478382866045,104.26984937008694,,,,
2024-02-19 22:00:00,2024-02-19,,,,,,,,,,,,2967.84,2984.52,2962.44,2974.99,15455.5372,2967.84,2974.99,1.0,1.0,0.008893905053806902,105.19721551035923,,,,
2024-02-19 23:00:00,2024-02-19,,,,,,,,,,,,2961.52,2963.43,2950.89,2953.58,11835.1392,2961.52,2953.58,1.0,0.0,0.0071966628459254845,105.95428440271746,,,,
2024-02-20 00:00:00,2024-02-19,,,,,,,,,,,,2944.8,2954.8,2940.72,2950.58,10673.0595,2944.8,2950.58,-1.0,1.0,-0.0030157165202906303,105.6347563168486,,,,
2024-02-20 00:00:00,2024-02-20,,,,,,,,,,,,2944.8,2954.8,2940.72,2950.58,10673.0595,2944.8,2950.58,,1.0,-0.002,99.8,,,,
2024-02-20 01:00:00,2024-02-20,,,,,,,,,,,,2934.99,2944.7,2903.31,2915.21,17664.8818,2934.99,2915.21,1.0,0.0,0.011987473649248586,100.99634987019502,,,,
2024-02-20 02:00:00,2024-02-20,,,,,,,,,,,,2921.6,2926.78,2917.28,2921.64,5683.6007,2921.6,2921.64,-1.0,1.0,0.0002056730046891427,101.01712209293545,,,,
2024-02-20 03:00:00,2024-02-20,,,,,,,,,,,,2926.81,2930.89,2913.76,2918.0,5148.405,2926.81,2918.0,1.0,0.0,0.0012458756041127152,101.1429768609487,,,,
2024-02-20 04:00:00,2024-02-20,,,,,,,,,,,,2907.0,2921.93,2902.38,2917.32,9762.5403,2907.0,2917.32,-1.0,1.0,-0.0022330363262508006,100.91712091947306,,,,
2024-02-20 05:00:00,2024-02-20,,,,,,,,,,,,2924.42,2935.2,2922.61,2931.32,5551.7093,2924.42,2931.32,1.0,1.0,0.0027989250407908627,101.1995803762591,,,,
2024-02-20 06:00:00,2024-02-20,,,,,,,,,,,,2928.1,2933.63,2926.0,2932.28,3638.7763,2928.1,2932.28,1.0,1.0,-0.001672502490345634,101.03032382605788,,,,
2024-02-20 07:00:00,2024-02-20,,,,,,,,,,,,2930.8,2931.72,2926.6,2929.27,2473.6201,2930.8,2929.27,1.0,0.0,0.001026504972240106,101.13403195581236,,,,
2024-02-20 08:00:00,2024-02-20,,,,,,,,,,,,2921.78,2923.95,2904.36,2911.48,8773.5928,2921.78,2911.48,-1.0,0.0,0.006073185469417283,101.74823768915,,,,
2024-02-20 09:00:00,2024-02-20,,,,,,,,,,,,2916.51,2920.99,2890.0,2895.0,14796.4353,2916.51,2895.0,-1.0,0.0,0.005660351436382877,102.3241684725032,,,,
2024-02-20 10:00:00,2024-02-20,,,,,,,,,,,,2900.44,2917.73,2900.25,2916.2,10875.9996,2900.44,2916.2,-1.0,1.0,0.005322970639032753,102.86883701694578,,,,
2024-02-20 11:00:00,2024-02-20,,,,,,,,,,,,2919.61,2941.0,2919.6,2935.85,13962.3877,2919.61,2935.85,1.0,1.0,0.0047382209724984884,103.35625229791599,,,,
2024-02-20 12:00:00,2024-02-20,,,,,,,,,,,,2935.3,2954.45,2932.4,2947.4,12012.1799,2935.3,2947.4,1.0,1.0,0.0019341246998314564,103.5561561783674,,,,
2024-02-20 13:00:00,2024-02-20,,,,,,,,,,,,2930.81,2971.54,2926.84,2967.93,26665.7843,2930.81,2967.93,1.0,1.0,0.004965461084345439,104.0703602419155,,,,
2024-02-20 14:00:00,2024-02-20,,,,,,,,,,,,2997.61,3004.6,2954.44,2967.12,42555.7619,2997.61,2967.12,1.0,0.0,0.0002729174879461259,104.09876286320237,,,,
2024-02-20 15:00:00,2024-02-20,,,,,,,,,,,,2939.0,2940.34,2906.79,2911.4,22776.0453,2939.0,2911.4,-1.0,0.0,0.018779152848553412,106.05364944235576,,,,
2024-02-20 16:00:00,2024-02-20,,,,,,,,,,,,2925.08,2934.54,2919.71,2933.34,9983.1552,2925.08,2933.34,-1.0,1.0,0.005535893384625972,106.64075113871914,,,,
2024-02-20 17:00:00,2024-02-20,,,,,,,,,,,,2897.15,2913.68,2885.47,2900.39,21352.0255,2897.15,2900.39,1.0,1.0,-0.01323292901607051,105.22958164868001,,,,
2024-02-20 18:00:00,2024-02-20,,,,,,,,,,,,2917.29,2921.2,2908.41,2916.51,11608.8754,2917.29,2916.51,1.0,0.0,-0.005557873251528362,104.64472897156529,,,,
2024-02-20 19:00:00,2024-02-20,,,,,,,,,,,,2930.59,2953.59,2927.1,2953.25,11595.5067,2930.59,2953.25,-1.0,1.0,0.010597248080753977,105.75367512482023,,,,
2024-02-20 20:00:00,2024-02-20,,,,,,,,,,,,2985.98,2988.08,2966.23,2967.18,14498.2151,2985.98,2967.18,1.0,0.0,-0.004716837382544599,105.25485223665001,,,,
2024-02-20 21:00:00,2024-02-20,,,,,,,,,,,,2977.46,2994.56,2970.0,2993.54,11265.8293,2977.46,2993.54,-1.0,1.0,0.006883856051874214,105.9794114882084,,,,
2024-02-20 22:00:00,2024-02-20,,,,,,,,,,,,2988.02,2994.87,2983.34,2988.51,5835.4204,2988.02,2988.51,1.0,1.0,-0.003680284880108415,105.58937706250555,,,,
2024-02-20 23:00:00,2024-02-20,,,,,,,,,,,,2995.05,3033.09,2994.64,3012.0,21905.6835,2995.05,3012.0,1.0,1.0,0.005860104199082412,106.20814181440804,,,,
2024-02-21 00:00:00,2024-02-20,,,,,,,,,,,,3014.81,3017.15,3004.39,3008.01,5930.79,3014.81,3008.01,1.0,0.0,0.001324701195219051,106.34883586681158,,,,
2024-02-21 00:00:00,2024-02-21,,,,,,,,,,,,3014.81,3017.15,3004.39,3008.01,5930.79,3014.81,3008.01,,0.0,0.0,100.0,,,,
2024-02-21 01:00:00,2024-02-21,,,,,,,,,,,,3003.53,3004.82,2992.5,2995.26,6566.2917,3003.53,2995.26,-1.0,0.0,0.004238682717145222,100.42386827171453,,,,
2024-02-21 02:00:00,2024-02-21,,,,,,,,,,,,3000.45,3005.0,2992.41,3002.1,7868.9745,3000.45,3002.1,-1.0,1.0,0.00028360810079915925,100.45234929426996,,,,
2024-02-21 03:00:00,2024-02-21,,,,,,,,,,,,3010.11,3011.09,3000.41,3006.0,7071.698,3010.11,3006.0,1.0,0.0,-0.0012990906365544423,100.32185258788189,,,,
2024-02-21 04:00:00,2024-02-21,,,,,,,,,,,,3005.15,3010.0,3003.33,3003.34,5587.9859,3005.15,3003.34,-1.0,0.0,0.0008848968729207766,100.4106270815225,,,,
2024-02-21 05:00:00,2024-02-21,,,,,,,,,,,,2997.55,3008.97,2996.12,2998.79,6494.751,2997.55,2998.79,-1.0,1.0,-0.003514979988945701,100.05768573665348,,,,
2024-02-21 06:00:00,2024-02-21,,,,,,,,,,,,2976.27,2980.4,2966.49,2974.4,8782.2551,2976.27,2974.4,1.0,0.0,0.008133280423103942,100.8714829532365,,,,
2024-02-21 07:00:00,2024-02-21,,,,,,,,,,,,2951.05,2951.06,2921.9,2941.71,16055.6419,2951.05,2941.71,-1.0,0.0,0.010990451855836489,101.98010613026088,,,,
2024-02-21 08:00:00,2024-02-21,,,,,,,,,,,,2940.54,2956.84,2934.6,2955.8,11456.3889,2940.54,2955.8,-1.0,1.0,0.002789731142770751,102.26460320827553,,,,
2024-02-21 09:00:00,2024-02-21,,,,,,,,,,,,2941.53,2941.63,2904.99,2907.37,20767.0026,2941.53,2907.37,1.0,0.0,0.01638473509709733,103.94018164165291,,,,
2024-02-21 10:00:00,2024-02-21,,,,,,,,,,,,2900.2,2919.65,2888.45,2919.1,20656.931,2900.2,2919.1,-1.0,1.0,0.0020345742028018516,104.15165565385556,,,,
2024-02-21 11:00:00,2024-02-21,,,,,,,,,,,,2916.16,2926.36,2906.6,2911.13,7991.472,2916.16,2911.13,1.0,0.0,0.002730293583638724,104.43602025101262,,,,
2024-02-21 12:00:00,2024-02-21,,,,,,,,,,,,2899.11,2923.6,2880.0,2919.61,20862.1606,2899.11,2919.61,-1.0,1.0,0.0009129581983628411,104.53136597190517,,,,
2024-02-21 13:00:00,2024-02-21,,,,,,,,,,,,2921.2,2928.31,2905.8,2908.0,10370.9595,2921.2,2908.0,1.0,0.0,0.0039765585129521155,104.94704106513126,,,,
2024-02-21 14:00:00,2024-02-21,,,,,,,,,,,,2907.64,2911.35,2881.75,2883.02,20161.1579,2907.64,2883.02,-1.0,0.0,0.008590096286107296,105.8485462528228,,,,
2024-02-21 15:00:00,2024-02-21,,,,,,,,,,,,2892.22,2915.33,2878.19,2910.0,25777.2408,2892.22,2910.0,-1.0,1.0,0.007358242398595923,106.62740551369005,,,,
2024-02-21 16:00:00,2024-02-21,,,,,,,,,,,,2914.81,2926.2,2907.21,2908.2,13750.3206,2914.81,2908.2,1.0,0.0,0.0006185567010309903,106.69336060988411,,,,
2024-02-21 17:00:00,2024-02-21,,,,,,,,,,,,2931.46,2935.0,2911.88,2915.71,11936.1327,2931.46,2915.71,-1.0,0.0,-0.0025823533457121997,106.41784065314788,,,,
2024-02-21 18:00:00,2024-02-21,,,,,,,,,,,,2898.05,2908.52,2886.0,2889.46,10456.1106,2898.05,2889.46,-1.0,0.0,0.009002952968573692,107.37591546756535,,,,
2024-02-21 19:00:00,2024-02-21,,,,,,,,,,,,2900.3,2915.0,2890.0,2905.17,10728.7296,2900.3,2905.17,-1.0,1.0,0.00343700206959087,107.74496671125158,,,,
2024-02-21 20:00:00,2024-02-21,,,,,,,,,,,,2912.99,2916.85,2904.62,2904.82,5835.9625,2912.99,2904.82,1.0,0.0,0.00012047487754586101,107.7579472729223,,,,
2024-02-21 21:00:00,2024-02-21,,,,,,,,,,,,2906.19,2924.69,2899.84,2924.69,15892.7607,2906.19,2924.69,-1.0,1.0,0.004840354996178727,108.27953399138275,,,,
2024-02-21 22:00:00,2024-02-21,,,,,,,,,,,,2927.98,2928.04,2913.2,2922.35,6099.0594,2927.98,2922.35,1.0,0.0,0.0008000847953116896,108.3661668001727,,,,
2024-02-21 23:00:00,2024-02-21,,,,,,,,,,,,2934.19,2956.25,2932.26,2951.49,11133.2942,2934.19,2951.49,-1.0,1.0,0.007971427104898413,109.22999979945756,,,,
2024-02-22 00:00:00,2024-02-21,,,,,,,,,,,,2967.91,2968.59,2950.0,2954.11,9020.7577,2967.91,2954.11,1.0,0.0,-0.0008876872359385754,109.13303772285401,,,,
2024-02-22 00:00:00,2024-02-22,,,,,,,,,,,,2967.91,2968.59,2950.0,2954.11,9020.7577,2967.91,2954.11,,0.0,0.0,100.0,,,,
2024-02-22 01:00:00,2024-02-22,,,,,,,,,,,,2940.99,2950.17,2934.99,2940.99,5659.0128,2940.99,2940.99,-1.0,0.0,0.0044412699594802985,100.44412699594803,,,,
2024-02-23 00:00:00,2024-02-23,,,,,,,,,,,,2971.4,2984.2,2970.2,2982.25,4889.9066,2971.4,2982.25,,0.0,0.0,100.0,,,,
2024-02-23 01:00:00,2024-02-23,,,,,,,,,,,,2989.7,2993.44,2975.24,2980.93,4621.3223,2989.7,2980.93,1.0,0.0,0.0004426188280661124,100.04426188280662,,,,
2024-02-23 02:00:00,2024-02-23,,,,,,,,,,,,2979.41,2991.47,2975.59,2975.73,7030.152,2979.41,2975.73,-1.0,0.0,0.0017444220427852443,100.21878129848918,,,,
2024-02-23 03:00:00,2024-02-23,,,,,,,,,,,,2945.09,2952.39,2932.81,2946.87,15102.1188,2945.09,2946.87,-1.0,1.0,-0.011698460545815692,99.04637583951907,,,,
2024-02-23 04:00:00,2024-02-23,,,,,,,,,,,,2955.95,2961.4,2947.51,2960.09,7739.8625,2955.95,2960.09,1.0,1.0,0.0024861157770788176,99.29261659715618,,,,
2024-02-23 05:00:00,2024-02-23,,,,,,,,,,,,2952.6,2962.0,2948.91,2957.29,7227.9088,2952.6,2957.29,1.0,1.0,-0.002945917184950519,99.00010877158391,,,,
2024-02-23 06:00:00,2024-02-23,,,,,,,,,,,,2959.41,2964.66,2956.91,2957.01,3871.6474,2959.41,2957.01,1.0,0.0,9.468127914399512e-05,99.00948222851781,,,,
2024-02-23 07:00:00,2024-02-23,,,,,,,,,,,,2964.73,2964.83,2939.67,2943.0,10110.2688,2964.73,2943.0,-1.0,0.0,0.004737894021325669,99.47857866242285,,,,
2024-02-23 08:00:00,2024-02-23,,,,,,,,,,,,2933.61,2946.47,2931.84,2933.22,10350.0946,2933.61,2933.22,-1.0,0.0,0.0033231396534149507,99.80915987184132,,,,
2024-02-23 09:00:00,2024-02-23,,,,,,,,,,,,2924.15,2937.77,2916.92,2930.01,9862.5028,2924.15,2930.01,-1.0,1.0,-0.0030943604639268726,99.50031435359612,,,,
2024-02-23 10:00:00,2024-02-23,,,,,,,,,,,,2939.02,2946.24,2932.4,2942.31,6654.6429,2939.02,2942.31,1.0,1.0,0.0021979378909968653,99.71900986468,,,,
2024-02-23 11:00:00,2024-02-23,,,,,,,,,,,,2941.66,2948.65,2938.71,2939.15,4500.3083,2941.66,2939.15,1.0,0.0,0.0010739860857624977,99.82610669376068,,,,
2024-02-23 12:00:00,2024-02-23,,,,,,,,,,,,2943.63,2944.35,2926.64,2927.17,6583.0872,2943.63,2927.17,-1.0,0.0,0.004076008369766775,100.2329987401657,,,,
2024-02-23 13:00:00,2024-02-23,,,,,,,,,,,,2928.62,2938.3,2927.27,2934.06,5160.2976,2928.62,2934.06,-1.0,1.0,0.0003538093106993691,100.26846210835929,,,,
2024-02-23 14:00:00,2024-02-23,,,,,,,,,,,,2942.7,2962.77,2932.77,2951.76,13711.6641,2942.7,2951.76,1.0,1.0,0.004032596470419921,100.6728043547519,,,,
2024-02-23 15:00:00,2024-02-23,,,,,,,,,,,,2949.11,2950.0,2917.79,2919.41,19753.7399,2949.11,2919.41,1.0,0.0,0.010959563108111893,101.7761343073484,,,,
2024-02-23 16:00:00,2024-02-23,,,,,,,,,,,,2916.06,2923.0,2906.05,2922.81,26061.0897,2916.06,2922.81,-1.0,1.0,-0.0008353811215279488,101.69111244612594,,,,
2024-02-23 17:00:00,2024-02-23,,,,,,,,,,,,2934.35,2939.8,2930.65,2931.59,7472.9991,2934.35,2931.59,1.0,0.0,-0.003003958519370127,101.38563656254918,,,,
2024-02-23 18:00:00,2024-02-23,,,,,,,,,,,,2945.72,2948.7,2933.43,2946.52,6496.9556,2945.72,2946.52,-1.0,1.0,0.0030927994705943996,101.69920200563571,,,,
2024-02-23 19:00:00,2024-02-23,,,,,,,,,,,,2945.33,2951.7,2938.87,2947.26,4937.6705,2945.33,2947.26,1.0,1.0,-0.0017488562779142051,101.5213447177493,,,,
2024-02-23 20:00:00,2024-02-23,,,,,,,,,,,,2946.0,2948.63,2938.41,2940.15,4111.6764,2946.0,2940.15,1.0,0.0,0.0024124101708027546,101.76625584229997,,,,
2024-02-23 21:00:00,2024-02-23,,,,,,,,,,,,2951.41,2953.69,2944.3,2945.9,3608.5221,2951.41,2945.9,-1.0,0.0,-0.0019556825332040883,101.56723335327959,,,,
2024-02-23 22:00:00,2024-02-23,,,,,,,,,,,,2943.21,2947.61,2936.37,2940.35,11814.3339,2943.21,2940.35,-1.0,0.0,0.0018839743372144953,101.75858341441906,,,,
2024-02-23 23:00:00,2024-02-23,,,,,,,,,,,,2922.91,2924.35,2906.87,2924.0,8392.4447,2922.91,2924.0,-1.0,1.0,-0.007560562518067546,100.98923128276437,,,,
2024-02-24 00:00:00,2024-02-23,,,,,,,,,,,,2922.25,2932.63,2917.17,2931.61,4666.5839,2922.25,2931.61,1.0,1.0,0.0006025991792066097,101.05008731064406,,,,
2024-02-24 00:00:00,2024-02-24,,,,,,,,,,,,2922.25,2932.63,2917.17,2931.61,4666.5839,2922.25,2931.61,,1.0,-0.002,99.8,,,,
2024-02-24 01:00:00,2024-02-24,,,,,,,,,,,,2933.72,2933.99,2916.61,2916.65,4411.1319,2933.72,2916.65,1.0,0.0,0.005102998011331669,100.3092792015309,,,,
2024-02-24 02:00:00,2024-02-24,,,,,,,,,,,,2909.8,2924.18,2909.27,2922.7,4206.7173,2909.8,2922.7,-1.0,1.0,7.429756741457721e-05,100.31673193696469,,,,
2024-02-24 03:00:00,2024-02-24,,,,,,,,,,,,2924.0,2927.8,2918.51,2925.64,3238.5059,2924.0,2925.64,1.0,1.0,-0.000994080815684109,100.21700899825403,,,,
2024-02-24 04:00:00,2024-02-24,,,,,,,,,,,,2930.2,2942.11,2929.5,2937.37,20996.4715,2930.2,2937.37,1.0,1.0,0.002009379144392345,100.4183829660485,,,,
2024-02-24 05:00:00,2024-02-24,,,,,,,,,,,,2947.0,2952.89,2943.2,2951.6,9599.6137,2947.0,2951.6,1.0,1.0,0.002844469712702185,100.70402001499394,,,,
2024-02-24 06:00:00,2024-02-24,,,,,,,,,,,,2948.77,2952.09,2945.2,2946.96,2702.7129,2948.77,2946.96,1.0,0.0,0.001572028730180198,100.86232962770214,,,,
2024-02-24 07:00:00,2024-02-24,,,,,,,,,,,,2948.19,2954.79,2945.48,2953.71,6276.4625,2948.19,2953.71,-1.0,1.0,0.00029049596872709506,100.89162972785542,,,,
2024-02-24 08:00:00,2024-02-24,,,,,,,,,,,,2964.07,2965.38,2950.63,2957.44,4933.1578,2964.07,2957.44,1.0,0.0,-0.0012628186247126557,100.76422189875747,,,,
2024-02-24 09:00:00,2024-02-24,,,,,,,,,,,,2950.75,2961.38,2950.03,2958.28,3228.8676,2950.75,2958.28,-1.0,1.0,-0.0017159705691408293,100.59131345955683,,,,
2024-02-24 10:00:00,2024-02-24,,,,,,,,,,,,2959.29,2966.53,2955.6,2960.66,4052.833,2959.29,2960.66,1.0,1.0,-0.0011954784536961835,100.47105871168694,,,,
2024-02-24 11:00:00,2024-02-24,,,,,,,,,,,,2959.08,2962.15,2951.91,2961.14,4272.7851,2959.08,2961.14,1.0,1.0,-0.0018378739875568224,100.28640556637842,,,,
2024-02-24 12:00:00,2024-02-24,,,,,,,,,,,,2961.53,2962.49,2956.25,2956.26,3266.752,2961.53,2956.26,1.0,0.0,0.0016480139405768233,100.45167896080216,,,,
2024-02-24 13:00:00,2024-02-24,,,,,,,,,,,,2957.3,2964.2,2954.57,2963.83,3110.6703,2957.3,2963.83,-1.0,1.0,0.0005606678708908242,100.50799898977255,,,,
2024-02-24 14:00:00,2024-02-24,,,,,,,,,,,,2966.68,2968.9,2956.89,2961.22,4540.4374,2966.68,2961.22,1.0,0.0,0.0008806173093598915,100.59650807341205,,,,
2024-02-24 15:00:00,2024-02-24,,,,,,,,,,,,2960.54,2961.8,2957.38,2958.47,2237.2114,2960.54,2958.47,-1.0,0.0,0.0009286712908868642,100.6899291624233,,,,
2024-02-24 16:00:00,2024-02-24,,,,,,,,,,,,2955.47,2963.48,2955.47,2962.33,2945.9423,2955.47,2962.33,-1.0,1.0,-0.0006952715423850411,100.61992232007191,,,,
2024-02-24 17:00:00,2024-02-24,,,,,,,,,,,,2963.14,2982.8,2962.73,2976.91,7270.4121,2963.14,2976.91,1.0,1.0,0.0029218014198282866,100.9139137519697,,,,
2024-02-24 18:00:00,2024-02-24,,,,,,,,,,,,2993.81,3004.2,2993.6,2996.72,7988.8681,2993.81,2996.72,1.0,1.0,0.004654551195702909,101.383622729887,,,,
2024-02-24 19:00:00,2024-02-24,,,,,,,,,,,,2981.85,2987.04,2979.02,2981.24,3358.4344,2981.85,2981.24,1.0,0.0,0.0051656477749005645,101.90733481505299,,,,
2024-02-24 20:00:00,2024-02-24,,,,,,,,,,,,2987.1,2988.63,2979.04,2988.2,4337.4989,2987.1,2988.2,-1.0,1.0,0.00033459902590869455,101.94143291001505,,,,
2024-02-24 21:00:00,2024-02-24,,,,,,,,,,,,2988.34,2988.77,2981.67,2984.4,2338.0713,2988.34,2984.4,1.0,0.0,0.0012716685630144325,102.07106862551538,,,,
2024-02-24 22:00:00,2024-02-24,,,,,,,,,,,,2985.45,2995.9,2985.23,2993.57,2948.7482,2985.45,2993.57,-1.0,1.0,0.0010726444176384106,102.18055458747892,,,,
2024-02-24 23:00:00,2024-02-24,,,,,,,,,,,,2988.37,2990.82,2983.9,2986.56,2581.4482,2988.37,2986.56,1.0,0.0,0.002341685679640101,102.41982932889411,,,,
2024-02-25 00:00:00,2024-02-24,,,,,,,,,,,,2992.62,2994.24,2983.61,2985.72,3362.7916,2992.62,2985.72,-1.0,0.0,0.0002812600450016559,102.44863593470022,,,,
2024-02-25 00:00:00,2024-02-25,,,,,,,,,,,,2992.62,2994.24,2983.61,2985.72,3362.7916,2992.62,2985.72,,1.0,-0.002,99.8,,,,
2024-02-25 01:00:00,2024-02-25,,,,,,,,,,,,2994.71,3000.86,2987.69,2997.17,6222.3914,2994.71,2997.17,-1.0,1.0,0.0018349208901036512,99.98312510483234,,,,
2024-02-25 02:00:00,2024-02-25,,,,,,,,,,,,3017.08,3046.18,3012.73,3045.32,24678.5269,3017.08,3045.32,1.0,1.0,0.01406515479602428,101.38940323642205,,,,
2024-02-25 03:00:00,2024-02-25,,,,,,,,,,,,3031.01,3031.01,3010.4,3024.26,9710.3691,3031.01,3024.26,1.0,0.0,0.006915529402492987,102.09056463560474,,,,
2024-02-25 04:00:00,2024-02-25,,,,,,,,,,,,3025.18,3025.98,3013.44,3013.75,4700.0956,3025.18,3013.75,-1.0,0.0,0.0034752303042728527,102.44535285960671,,,,
2024-02-25 05:00:00,2024-02-25,,,,,,,,,,,,3022.73,3030.36,3018.19,3022.39,11604.2712,3022.73,3022.39,-1.0,0.0,-0.002866860223973413,102.15165635236258,,,,
2024-02-25 06:00:00,2024-02-25,,,,,,,,,,,,3033.36,3048.0,3030.0,3045.72,15385.1964,3033.36,3045.72,-1.0,1.0,0.005719056772951184,102.73586747449275,,,,
2024-02-25 07:00:00,2024-02-25,,,,,,,,,,,,3035.21,3038.21,3030.67,3034.34,4537.0079,3035.21,3034.34,1.0,0.0,0.0037363907384788016,103.11972881823404,,,,
2024-02-25 08:00:00,2024-02-25,,,,,,,,,,,,3030.0,3038.58,3027.52,3033.0,3677.7712,3030.0,3033.0,-1.0,1.0,-0.0024416116849134066,102.86795048340633,,,,
2024-02-25 09:00:00,2024-02-25,,,,,,,,,,,,3018.59,3019.99,3010.49,3017.47,5792.2584,3018.59,3017.47,1.0,0.0,0.005120342894823673,103.39466966276912,,,,
2024-02-25 10:00:00,2024-02-25,,,,,,,,,,,,3020.29,3031.01,3020.06,3022.31,15160.7908,3020.29,3022.31,-1.0,1.0,-0.00039600725110766773,103.35372462385676,,,,
2024-02-25 11:00:00,2024-02-25,,,,,,,,,,,,3025.59,3034.91,3023.44,3032.67,5198.0788,3025.59,3032.67,1.0,1.0,0.0014278416178354065,103.50129737323302,,,,
2024-02-25 12:00:00,2024-02-25,,,,,,,,,,,,3040.36,3045.49,3025.84,3034.41,7198.222,3040.36,3034.41,1.0,0.0,-0.0005737518424358013,103.44191331317063,,,,
2024-02-25 13:00:00,2024-02-25,,,,,,,,,,,,3043.5,3049.69,3030.0,3037.19,7046.5205,3043.5,3037.19,-1.0,0.0,-0.0009161583306145841,103.34714414255406,,,,
2024-02-25 14:00:00,2024-02-25,,,,,,,,,,,,3037.99,3048.0,3036.0,3042.5,4883.3558,3037.99,3042.5,-1.0,1.0,-0.0002516734218142608,103.32113441315296,,,,
2024-02-25 15:00:00,2024-02-25,,,,,,,,,,,,3067.6,3070.78,3058.19,3060.22,7822.2229,3067.6,3060.22,1.0,0.0,-0.005824157764995826,102.71937582587243,,,,
2024-02-25 16:00:00,2024-02-25,,,,,,,,,,,,3043.61,3053.0,3031.0,3041.33,9060.2779,3043.61,3041.33,-1.0,0.0,0.006172758821261175,103.35343775911603,,,,
2024-02-25 17:00:00,2024-02-25,,,,,,,,,,,,3040.23,3054.78,3040.23,3048.35,6031.7844,3040.23,3048.35,-1.0,1.0,0.00030820068851455853,103.38529135979373,,,,
2024-02-25 18:00:00,2024-02-25,,,,,,,,,,,,3062.51,3063.41,3051.16,3056.33,5131.8591,3062.51,3056.33,1.0,0.0,-0.0026178096347204286,103.11464834798367,,,,
